payment_id,booking_id,payment_status,paid_amount
P52319,B52319,Paid,31504
P52320,B52320,Paid,37708
P52321,B52321,Paid,18228
P52322,B52322,Paid,9304
P52323,B52323,Paid,37716
P52324,B52324,Paid,11749
P52325,B52325,Paid,9510
P52326,B52326,Paid,25596
P52327,B52327,Paid,21459
P52328,B52328,Paid,9060
P52329,B52329,Paid,6862
P52330,B52330,Paid,30756
P52331,B52331,Paid,44628
P52332,B52332,Paid,11243
P52333,B52333,Paid,10887
P52334,B52334,Refunded,0
P52335,B52335,Paid,22430
P52336,B52336,Paid,24156
P52337,B52337,Paid,17600
P52338,B52338,Paid,9523
P52339,B52339,Paid,15674
P52340,B52340,Paid,10375
P52341,B52341,Refunded,0
P52342,B52342,Paid,41176
P52343,B52343,Paid,19689
P52344,B52344,Refunded,0
P52345,B52345,Paid,46824
P52346,B52346,Paid,23146
P52347,B52347,Paid,24834
P52348,B52348,Paid,27204
P52349,B52349,Paid,29644
P52350,B52350,Paid,27500
P52351,B52351,Paid,8585
P52352,B52352,Paid,13071
P52353,B52353,Paid,9935
P52354,B52354,Paid,28662
P52355,B52355,Paid,35724
P52356,B52356,Paid,12084
P52357,B52357,Paid,7498
P52358,B52358,Paid,48844
P52359,B52359,Paid,15154
P52360,B52360,Paid,11343
P52361,B52361,Paid,42196
P52362,B52362,Refunded,0
P52363,B52363,Refunded,0
P52364,B52364,Paid,37368
P52365,B52365,Paid,44336
P52366,B52366,Paid,9106
P52367,B52367,Paid,6373
P52368,B52368,Paid,12002
P52369,B52369,Paid,40812
P52370,B52370,Paid,25322
P52371,B52371,Paid,14252
P52372,B52372,Refunded,0
P52373,B52373,Paid,51560
P52374,B52374,Paid,30966
P52375,B52375,Paid,13009
P52376,B52376,Paid,48376
P52377,B52377,Paid,33126
P52378,B52378,Paid,26340
P52379,B52379,Paid,19188
P52380,B52380,Paid,8112
P52381,B52381,Paid,8365
P52382,B52382,Paid,27052
P52383,B52383,Paid,12469
P52384,B52384,Paid,50752
P52385,B52385,Paid,34317
P52386,B52386,Paid,11368
P52387,B52387,Paid,30987
P52388,B52388,Paid,23140
P52389,B52389,Paid,30750
P52390,B52390,Paid,41412
P52391,B52391,Paid,7985
P52392,B52392,Paid,12246
P52393,B52393,Paid,14108
P52394,B52394,Paid,36952
P52395,B52395,Paid,36736
P52396,B52396,Paid,7310
P52397,B52397,Paid,28650
P52398,B52398,Paid,19752
P52399,B52399,Paid,47236
P52400,B52400,Paid,8884
P52401,B52401,Paid,12038
P52402,B52402,Paid,19458
P52403,B52403,Paid,29106
P52404,B52404,Refunded,0
P52405,B52405,Paid,9469
P52406,B52406,Paid,23661
P52407,B52407,Paid,20757
P52408,B52408,Paid,27108
P52409,B52409,Paid,26356
P52410,B52410,Paid,21060
P52411,B52411,Refunded,0
P52412,B52412,Paid,31328
P52413,B52413,Paid,31564
P52414,B52414,Paid,30648
P52415,B52415,Paid,21660
P52416,B52416,Paid,6059
P52417,B52417,Paid,23979
P52418,B52418,Refunded,0
P52419,B52419,Refunded,0
P52420,B52420,Refunded,0
P52421,B52421,Paid,39512
P52422,B52422,Paid,45852
P52423,B52423,Paid,16743
P52424,B52424,Paid,23439
P52425,B52425,Paid,18015
P52426,B52426,Paid,10585
P52427,B52427,Refunded,0
P52428,B52428,Paid,17493
P52429,B52429,Paid,32607
P52430,B52430,Refunded,0
P52431,B52431,Paid,6360
P52432,B52432,Paid,18104
P52433,B52433,Paid,13047
P52434,B52434,Paid,18320
P52435,B52435,Paid,25311
P52436,B52436,Paid,20412
P52437,B52437,Paid,25204
P52438,B52438,Paid,44388
P52439,B52439,Paid,8602
P52440,B52440,Paid,28230
P52441,B52441,Paid,29811
P52442,B52442,Refunded,0
P52443,B52443,Paid,12827
P52444,B52444,Paid,24804
P52445,B52445,Paid,12608
P52446,B52446,Paid,18820
P52447,B52447,Paid,26310
P52448,B52448,Refunded,0
P52449,B52449,Paid,43464
P52450,B52450,Refunded,0
P52451,B52451,Paid,22728
P52452,B52452,Paid,12370
P52453,B52453,Paid,13982
P52454,B52454,Paid,19152
P52455,B52455,Refunded,0
P52456,B52456,Paid,35010
P52457,B52457,Refunded,0
P52458,B52458,Paid,22580
P52459,B52459,Paid,8913
P52460,B52460,Paid,16760
P52461,B52461,Refunded,0
P52462,B52462,Paid,28864
P52463,B52463,Paid,28665
P52464,B52464,Paid,25866
P52465,B52465,Paid,42060
P52466,B52466,Paid,36159
P52467,B52467,Paid,33252
P52468,B52468,Paid,10806
P52469,B52469,Paid,13250
P52470,B52470,Paid,10124
P52471,B52471,Paid,21498
P52472,B52472,Paid,9396
P52473,B52473,Paid,25920
P52474,B52474,Refunded,0
P52475,B52475,Paid,41020
P52476,B52476,Refunded,0
P52477,B52477,Paid,29964
P52478,B52478,Paid,10905
P52479,B52479,Refunded,0
P52480,B52480,Paid,10575
P52481,B52481,Paid,22500
P52482,B52482,Paid,28581
P52483,B52483,Refunded,0
P52484,B52484,Paid,24324
P52485,B52485,Paid,21180
P52486,B52486,Paid,10015
P52487,B52487,Paid,22752
P52488,B52488,Paid,11523
P52489,B52489,Paid,36660
P52490,B52490,Paid,27272
P52491,B52491,Refunded,0
P52492,B52492,Paid,19341
P52493,B52493,Paid,36020
P52494,B52494,Paid,37977
P52495,B52495,Paid,30072
P52496,B52496,Paid,43324
P52497,B52497,Refunded,0
P52498,B52498,Paid,27198
P52499,B52499,Paid,20938
P52500,B52500,Paid,39380
P52501,B52501,Refunded,0
P52502,B52502,Paid,24975
P52503,B52503,Refunded,0
P52504,B52504,Paid,25136
P52505,B52505,Paid,11090
P52506,B52506,Refunded,0
P52507,B52507,Refunded,0
P52508,B52508,Paid,19713
P52509,B52509,Paid,52072
P52510,B52510,Refunded,0
P52511,B52511,Paid,33330
P52512,B52512,Paid,25208
P52513,B52513,Paid,5988
P52514,B52514,Paid,15490
P52515,B52515,Paid,8691
P52516,B52516,Paid,15002
P52517,B52517,Paid,41052
P52518,B52518,Paid,15934
P52519,B52519,Paid,17988
P52520,B52520,Paid,8953
P52521,B52521,Paid,20150
P52522,B52522,Paid,25860
P52523,B52523,Refunded,0
P52524,B52524,Paid,7562
P52525,B52525,Paid,8795
P52526,B52526,Refunded,0
P52527,B52527,Paid,6967
P52528,B52528,Paid,10556
P52529,B52529,Paid,12210
P52530,B52530,Paid,30594
P52531,B52531,Paid,6347
P52532,B52532,Paid,38168
P52533,B52533,Paid,9966
P52534,B52534,Paid,36039
P52535,B52535,Paid,7574
P52536,B52536,Paid,28374
P52537,B52537,Refunded,0
P52538,B52538,Paid,37668
P52539,B52539,Paid,11344
P52540,B52540,Paid,10349
P52541,B52541,Paid,9724
P52542,B52542,Paid,9500
P52543,B52543,Paid,5833
P52544,B52544,Paid,11142
P52545,B52545,Paid,7530
P52546,B52546,Paid,10770
P52547,B52547,Paid,12058
P52548,B52548,Paid,41304
P52549,B52549,Paid,5492
P52550,B52550,Paid,7010
P52551,B52551,Paid,24216
P52552,B52552,Refunded,0
P52553,B52553,Paid,26176
P52554,B52554,Paid,36064
P52555,B52555,Refunded,0
P52556,B52556,Paid,20320
P52557,B52557,Paid,31410
P52558,B52558,Refunded,0
P52559,B52559,Paid,30852
P52560,B52560,Paid,28197
P52561,B52561,Paid,13126
P52562,B52562,Paid,19347
P52563,B52563,Paid,37816
P52564,B52564,Paid,11218
P52565,B52565,Paid,36612
P52566,B52566,Paid,9411
P52567,B52567,Paid,9067
P52568,B52568,Paid,28017
P52569,B52569,Paid,22646
P52570,B52570,Paid,15488
P52571,B52571,Paid,17756
P52572,B52572,Paid,16770
P52573,B52573,Paid,19676
P52574,B52574,Paid,31059
P52575,B52575,Refunded,0
P52576,B52576,Paid,45568
P52577,B52577,Paid,21306
P52578,B52578,Paid,34071
P52579,B52579,Paid,5910
P52580,B52580,Paid,23961
P52581,B52581,Paid,21489
P52582,B52582,Paid,38337
P52583,B52583,Paid,34155
P52584,B52584,Paid,33645
P52585,B52585,Paid,24012
P52586,B52586,Paid,29168
P52587,B52587,Paid,30588
P52588,B52588,Paid,28749
P52589,B52589,Paid,27501
P52590,B52590,Paid,25605
P52591,B52591,Paid,10220
P52592,B52592,Paid,6553
P52593,B52593,Paid,8163
P52594,B52594,Paid,21838
P52595,B52595,Paid,35646
P52596,B52596,Paid,26784
P52597,B52597,Paid,36576
P52598,B52598,Paid,20924
P52599,B52599,Paid,17007
P52600,B52600,Paid,30441
P52601,B52601,Paid,12036
P52602,B52602,Paid,34602
P52603,B52603,Paid,32919
P52604,B52604,Paid,10567
P52605,B52605,Paid,27304
P52606,B52606,Paid,14822
P52607,B52607,Paid,48768
P52608,B52608,Refunded,0
P52609,B52609,Paid,9928
P52610,B52610,Paid,6959
P52611,B52611,Paid,24488
P52612,B52612,Paid,18231
P52613,B52613,Paid,39676
P52614,B52614,Refunded,0
P52615,B52615,Paid,28566
P52616,B52616,Paid,35985
P52617,B52617,Paid,46468
P52618,B52618,Refunded,0
P52619,B52619,Paid,24708
P52620,B52620,Paid,8985
P52621,B52621,Refunded,0
P52622,B52622,Paid,9983
P52623,B52623,Paid,37580
P52624,B52624,Paid,25908
P52625,B52625,Paid,10013
P52626,B52626,Paid,31884
P52627,B52627,Paid,18948
P52628,B52628,Refunded,0
P52629,B52629,Paid,29358
P52630,B52630,Paid,21048
P52631,B52631,Paid,15706
P52632,B52632,Paid,34280
P52633,B52633,Paid,18214
P52634,B52634,Paid,7918
P52635,B52635,Paid,31144
P52636,B52636,Paid,49304
P52637,B52637,Paid,19134
P52638,B52638,Paid,28398
P52639,B52639,Paid,29964
P52640,B52640,Refunded,0
P52641,B52641,Paid,9796
P52642,B52642,Paid,23866
P52643,B52643,Refunded,0
P52644,B52644,Paid,9244
P52645,B52645,Paid,17516
P52646,B52646,Refunded,0
P52647,B52647,Paid,17710
P52648,B52648,Paid,6830
P52649,B52649,Paid,17002
P52650,B52650,Paid,7888
P52651,B52651,Paid,11598
P52652,B52652,Paid,5613
P52653,B52653,Paid,37524
P52654,B52654,Paid,21354
P52655,B52655,Paid,25956
P52656,B52656,Paid,32448
P52657,B52657,Paid,8748
P52658,B52658,Paid,17588
P52659,B52659,Paid,15576
P52660,B52660,Paid,47276
P52661,B52661,Paid,10407
P52662,B52662,Paid,25680
P52663,B52663,Refunded,0
P52664,B52664,Paid,7537
P52665,B52665,Paid,17038
P52666,B52666,Paid,17670
P52667,B52667,Paid,20538
P52668,B52668,Paid,5885
P52669,B52669,Paid,23192
P52670,B52670,Paid,12399
P52671,B52671,Paid,13172
P52672,B52672,Refunded,0
P52673,B52673,Paid,16998
P52674,B52674,Paid,20446
P52675,B52675,Paid,19494
P52676,B52676,Paid,7703
P52677,B52677,Paid,42872
P52678,B52678,Paid,26020
P52679,B52679,Paid,41088
P52680,B52680,Paid,20722
P52681,B52681,Paid,34143
P52682,B52682,Paid,30642
P52683,B52683,Refunded,0
P52684,B52684,Paid,36189
P52685,B52685,Paid,20037
P52686,B52686,Paid,18933
P52687,B52687,Paid,10932
P52688,B52688,Paid,13398
P52689,B52689,Paid,32118
P52690,B52690,Paid,10946
P52691,B52691,Paid,6999
P52692,B52692,Paid,37352
P52693,B52693,Paid,33078
P52694,B52694,Paid,20942
P52695,B52695,Paid,11588
P52696,B52696,Paid,21558
P52697,B52697,Paid,20424
P52698,B52698,Paid,8848
P52699,B52699,Paid,26667
P52700,B52700,Paid,6603
P52701,B52701,Paid,12730
P52702,B52702,Paid,9237
P52703,B52703,Paid,11122
P52704,B52704,Paid,45320
P52705,B52705,Paid,10516
P52706,B52706,Paid,36612
P52707,B52707,Paid,8660
P52708,B52708,Paid,42508
P52709,B52709,Paid,22794
P52710,B52710,Paid,18232
P52711,B52711,Paid,10254
P52712,B52712,Paid,19192
P52713,B52713,Paid,34476
P52714,B52714,Paid,10959
P52715,B52715,Paid,26044
P52716,B52716,Refunded,0
P52717,B52717,Paid,26403
P52718,B52718,Paid,16210
P52719,B52719,Paid,10364
P52720,B52720,Paid,21174
P52721,B52721,Paid,25557
P52722,B52722,Paid,26208
P52723,B52723,Refunded,0
P52724,B52724,Paid,9782
P52725,B52725,Paid,15958
P52726,B52726,Paid,28468
P52727,B52727,Paid,22902
P52728,B52728,Paid,30729
P52729,B52729,Paid,12847
P52730,B52730,Paid,29124
P52731,B52731,Paid,9640
P52732,B52732,Refunded,0
P52733,B52733,Refunded,0
P52734,B52734,Paid,7157
P52735,B52735,Paid,18080
P52736,B52736,Paid,16260
P52737,B52737,Paid,17842
P52738,B52738,Paid,10826
P52739,B52739,Paid,26616
P52740,B52740,Paid,36612
P52741,B52741,Paid,21351
P52742,B52742,Paid,43276
P52743,B52743,Paid,14236
P52744,B52744,Paid,11630
P52745,B52745,Paid,11456
P52746,B52746,Paid,35936
P52747,B52747,Refunded,0
P52748,B52748,Refunded,0
P52749,B52749,Paid,40036
P52750,B52750,Paid,34436
P52751,B52751,Paid,12468
P52752,B52752,Paid,11956
P52753,B52753,Paid,40316
P52754,B52754,Paid,20175
P52755,B52755,Paid,25704
P52756,B52756,Paid,28953
P52757,B52757,Paid,21708
P52758,B52758,Paid,35508
P52759,B52759,Paid,35696
P52760,B52760,Paid,27159
P52761,B52761,Paid,28923
P52762,B52762,Paid,8568
P52763,B52763,Paid,12984
P52764,B52764,Paid,26505
P52765,B52765,Paid,11076
P52766,B52766,Refunded,0
P52767,B52767,Paid,37716
P52768,B52768,Paid,35796
P52769,B52769,Paid,31074
P52770,B52770,Paid,5615
P52771,B52771,Paid,32060
P52772,B52772,Paid,12873
P52773,B52773,Paid,22146
P52774,B52774,Paid,6770
P52775,B52775,Paid,5521
P52776,B52776,Paid,6529
P52777,B52777,Paid,48608
P52778,B52778,Paid,30960
P52779,B52779,Paid,11980
P52780,B52780,Paid,12732
P52781,B52781,Paid,35204
P52782,B52782,Paid,23496
P52783,B52783,Paid,14426
P52784,B52784,Paid,19404
P52785,B52785,Paid,5636
P52786,B52786,Refunded,0
P52787,B52787,Refunded,0
P52788,B52788,Refunded,0
P52789,B52789,Paid,17256
P52790,B52790,Paid,12758
P52791,B52791,Paid,21584
P52792,B52792,Paid,18336
P52793,B52793,Paid,9641
P52794,B52794,Paid,34640
P52795,B52795,Paid,36020
P52796,B52796,Paid,33210
P52797,B52797,Paid,45500
P52798,B52798,Refunded,0
P52799,B52799,Paid,12454
P52800,B52800,Refunded,0
P52801,B52801,Paid,12015
P52802,B52802,Paid,46536
P52803,B52803,Paid,6984
P52804,B52804,Paid,46108
P52805,B52805,Paid,6496
P52806,B52806,Paid,13092
P52807,B52807,Paid,39303
P52808,B52808,Refunded,0
P52809,B52809,Paid,17426
P52810,B52810,Paid,35796
P52811,B52811,Paid,27200
P52812,B52812,Paid,52644
P52813,B52813,Paid,36464
P52814,B52814,Paid,35684
P52815,B52815,Refunded,0
P52816,B52816,Refunded,0
P52817,B52817,Paid,10714
P52818,B52818,Paid,40644
P52819,B52819,Paid,21825
P52820,B52820,Paid,28764
P52821,B52821,Paid,8615
P52822,B52822,Paid,37304
P52823,B52823,Paid,16272
P52824,B52824,Paid,34292
P52825,B52825,Paid,7197
P52826,B52826,Paid,8326
P52827,B52827,Paid,43372
P52828,B52828,Paid,42988
P52829,B52829,Paid,24840
P52830,B52830,Paid,26997
P52831,B52831,Paid,6129
P52832,B52832,Paid,31974
P52833,B52833,Paid,8249
P52834,B52834,Paid,17614
P52835,B52835,Paid,8952
P52836,B52836,Paid,16737
P52837,B52837,Paid,34468
P52838,B52838,Refunded,0
P52839,B52839,Paid,32793
P52840,B52840,Paid,17282
P52841,B52841,Paid,7539
P52842,B52842,Paid,27621
P52843,B52843,Paid,39956
P52844,B52844,Refunded,0
P52845,B52845,Paid,24752
P52846,B52846,Paid,26928
P52847,B52847,Refunded,0
P52848,B52848,Paid,7485
P52849,B52849,Paid,10048
P52850,B52850,Paid,8600
P52851,B52851,Paid,15542
P52852,B52852,Paid,38004
P52853,B52853,Paid,5480
P52854,B52854,Paid,8567
P52855,B52855,Paid,22396
P52856,B52856,Refunded,0
P52857,B52857,Paid,12690
P52858,B52858,Paid,18852
P52859,B52859,Paid,30108
P52860,B52860,Paid,41556
P52861,B52861,Paid,42576
P52862,B52862,Refunded,0
P52863,B52863,Paid,15110
P52864,B52864,Paid,9944
P52865,B52865,Refunded,0
P52866,B52866,Paid,18303
P52867,B52867,Paid,18712
P52868,B52868,Paid,25322
P52869,B52869,Paid,28425
P52870,B52870,Refunded,0
P52871,B52871,Paid,23598
P52872,B52872,Paid,22986
P52873,B52873,Refunded,0
P52874,B52874,Paid,18484
P52875,B52875,Refunded,0
P52876,B52876,Paid,11910
P52877,B52877,Paid,51344
P52878,B52878,Paid,19166
P52879,B52879,Paid,27954
P52880,B52880,Paid,29064
P52881,B52881,Paid,10225
P52882,B52882,Paid,42860
P52883,B52883,Paid,22096
P52884,B52884,Paid,18914
P52885,B52885,Paid,43504
P52886,B52886,Paid,11888
P52887,B52887,Paid,26502
P52888,B52888,Paid,12294
P52889,B52889,Paid,12744
P52890,B52890,Paid,18236
P52891,B52891,Paid,10785
P52892,B52892,Paid,22341
P52893,B52893,Paid,11740
P52894,B52894,Paid,30996
P52895,B52895,Paid,17926
P52896,B52896,Paid,6427
P52897,B52897,Paid,12817
P52898,B52898,Paid,27861
P52899,B52899,Paid,9251
P52900,B52900,Refunded,0
P52901,B52901,Refunded,0
P52902,B52902,Paid,12994
P52903,B52903,Paid,27258
P52904,B52904,Paid,20630
P52905,B52905,Paid,32238
P52906,B52906,Paid,10880
P52907,B52907,Paid,13055
P52908,B52908,Refunded,0
P52909,B52909,Paid,34890
P52910,B52910,Paid,25076
P52911,B52911,Paid,24860
P52912,B52912,Paid,12420
P52913,B52913,Refunded,0
P52914,B52914,Paid,22588
P52915,B52915,Paid,6264
P52916,B52916,Paid,22386
P52917,B52917,Refunded,0
P52918,B52918,Paid,18904
P52919,B52919,Paid,32744
P52920,B52920,Paid,17242
P52921,B52921,Paid,41040
P52922,B52922,Paid,6299
P52923,B52923,Paid,8870
P52924,B52924,Paid,7378
P52925,B52925,Paid,25491
P52926,B52926,Paid,32388
P52927,B52927,Paid,7788
P52928,B52928,Paid,23424
P52929,B52929,Paid,28194
P52930,B52930,Refunded,0
P52931,B52931,Refunded,0
P52932,B52932,Paid,31674
P52933,B52933,Paid,20574
P52934,B52934,Paid,5804
P52935,B52935,Paid,19114
P52936,B52936,Paid,8512
P52937,B52937,Paid,10494
P52938,B52938,Paid,18634
P52939,B52939,Paid,12713
P52940,B52940,Paid,31677
P52941,B52941,Paid,27964
P52942,B52942,Paid,19942
P52943,B52943,Refunded,0
P52944,B52944,Refunded,0
P52945,B52945,Paid,19947
P52946,B52946,Paid,7695
P52947,B52947,Paid,34364
P52948,B52948,Paid,28428
P52949,B52949,Refunded,0
P52950,B52950,Paid,11468
P52951,B52951,Paid,5479
P52952,B52952,Refunded,0
P52953,B52953,Paid,49796
P52954,B52954,Paid,28008
P52955,B52955,Refunded,0
P52956,B52956,Paid,20094
P52957,B52957,Paid,17742
P52958,B52958,Paid,25776
P52959,B52959,Paid,47128
P52960,B52960,Paid,37036
P52961,B52961,Paid,9892
P52962,B52962,Refunded,0
P52963,B52963,Paid,15526
P52964,B52964,Paid,30630
P52965,B52965,Paid,26668
P52966,B52966,Paid,9485
P52967,B52967,Paid,28848
P52968,B52968,Paid,22418
P52969,B52969,Paid,19616
P52970,B52970,Paid,7887
P52971,B52971,Paid,20002
P52972,B52972,Paid,6984
P52973,B52973,Paid,21558
P52974,B52974,Paid,13298
P52975,B52975,Paid,33444
P52976,B52976,Paid,27246
P52977,B52977,Paid,40048
P52978,B52978,Paid,36528
P52979,B52979,Paid,26469
P52980,B52980,Paid,12336
P52981,B52981,Paid,48596
P52982,B52982,Paid,24008
P52983,B52983,Paid,32757
P52984,B52984,Paid,18584
P52985,B52985,Paid,16358
P52986,B52986,Paid,19089
P52987,B52987,Paid,31684
P52988,B52988,Paid,27195
P52989,B52989,Paid,25719
P52990,B52990,Refunded,0
P52991,B52991,Paid,9284
P52992,B52992,Paid,10527
P52993,B52993,Paid,22053
P52994,B52994,Paid,18603
P52995,B52995,Paid,13146
P52996,B52996,Paid,21664
P52997,B52997,Paid,43540
P52998,B52998,Paid,11076
P52999,B52999,Paid,11266
P53000,B53000,Paid,20420
P53001,B53001,Paid,14996
P53002,B53002,Paid,29286
P53003,B53003,Paid,34944
P53004,B53004,Paid,12739
P53005,B53005,Paid,41020
P53006,B53006,Paid,16209
P53007,B53007,Paid,31236
P53008,B53008,Paid,7945
P53009,B53009,Paid,20586
P53010,B53010,Paid,40564
P53011,B53011,Paid,32253
P53012,B53012,Paid,8148
P53013,B53013,Paid,10923
P53014,B53014,Paid,25732
P53015,B53015,Paid,24156
P53016,B53016,Paid,28848
P53017,B53017,Paid,35682
P53018,B53018,Paid,21987
P53019,B53019,Paid,31383
P53020,B53020,Paid,6855
P53021,B53021,Paid,6330
P53022,B53022,Paid,11653
P53023,B53023,Paid,34528
P53024,B53024,Paid,12468
P53025,B53025,Refunded,0
P53026,B53026,Paid,37692
P53027,B53027,Paid,17076
P53028,B53028,Paid,6408
P53029,B53029,Refunded,0
P53030,B53030,Refunded,0
P53031,B53031,Paid,7040
P53032,B53032,Paid,8238
P53033,B53033,Paid,18660
P53034,B53034,Paid,8400
P53035,B53035,Paid,27033
P53036,B53036,Refunded,0
P53037,B53037,Paid,23948
P53038,B53038,Refunded,0
P53039,B53039,Paid,19026
P53040,B53040,Paid,23952
P53041,B53041,Paid,12125
P53042,B53042,Refunded,0
P53043,B53043,Paid,51240
P53044,B53044,Paid,17721
P53045,B53045,Paid,20414
P53046,B53046,Paid,9094
P53047,B53047,Refunded,0
P53048,B53048,Paid,23908
P53049,B53049,Paid,38440
P53050,B53050,Paid,21096
P53051,B53051,Paid,15188
P53052,B53052,Paid,10682
P53053,B53053,Paid,20436
P53054,B53054,Paid,30825
P53055,B53055,Refunded,0
P53056,B53056,Refunded,0
P53057,B53057,Refunded,0
P53058,B53058,Paid,9464
P53059,B53059,Paid,10388
P53060,B53060,Paid,16162
P53061,B53061,Paid,51716
P53062,B53062,Refunded,0
P53063,B53063,Paid,25176
P53064,B53064,Paid,8151
P53065,B53065,Paid,13794
P53066,B53066,Paid,25296
P53067,B53067,Paid,10873
P53068,B53068,Paid,19800
P53069,B53069,Paid,11033
P53070,B53070,Paid,27564
P53071,B53071,Paid,11930
P53072,B53072,Paid,19365
P53073,B53073,Paid,24076
P53074,B53074,Paid,41480
P53075,B53075,Paid,37972
P53076,B53076,Paid,21270
P53077,B53077,Paid,6422
P53078,B53078,Paid,34032
P53079,B53079,Paid,28482
P53080,B53080,Refunded,0
P53081,B53081,Refunded,0
P53082,B53082,Paid,31148
P53083,B53083,Paid,26836
P53084,B53084,Paid,33927
P53085,B53085,Paid,45108
P53086,B53086,Paid,37576
P53087,B53087,Refunded,0
P53088,B53088,Paid,12544
P53089,B53089,Paid,18642
P53090,B53090,Paid,33848
P53091,B53091,Paid,7424
P53092,B53092,Paid,44584
P53093,B53093,Paid,6526
P53094,B53094,Paid,42724
P53095,B53095,Paid,22272
P53096,B53096,Paid,47300
P53097,B53097,Paid,10279
P53098,B53098,Paid,20670
P53099,B53099,Paid,8345
P53100,B53100,Paid,11518
P53101,B53101,Paid,31304
P53102,B53102,Paid,18438
P53103,B53103,Paid,49956
P53104,B53104,Paid,18718
P53105,B53105,Paid,24318
P53106,B53106,Paid,39796
P53107,B53107,Paid,25539
P53108,B53108,Paid,46952
P53109,B53109,Refunded,0
P53110,B53110,Paid,31292
P53111,B53111,Paid,22690
P53112,B53112,Paid,22071
P53113,B53113,Paid,43384
P53114,B53114,Paid,30108
P53115,B53115,Paid,9679
P53116,B53116,Paid,19257
P53117,B53117,Paid,11396
P53118,B53118,Paid,20778
P53119,B53119,Paid,25624
P53120,B53120,Paid,26328
P53121,B53121,Paid,26544
P53122,B53122,Paid,9417
P53123,B53123,Paid,19972
P53124,B53124,Paid,17937
P53125,B53125,Paid,31264
P53126,B53126,Paid,10156
P53127,B53127,Paid,31116
P53128,B53128,Paid,6313
